keyword,total_count,pass_count,pass_rate,bayesian_pass_rate,lift,p_value,is_significant,frequency
口腔医院,73,9,0.1232876712328767,0.05510368633629226,2.244931320979164,0.018361103660109287,True,0.00027198312959437256
安信,37,7,0.1891891891891892,0.05510308108450007,3.4449246397007594,0.0036084927997659865,True,0.00013785446294509293
技术开发区,128,12,0.09375,0.05510254784391814,1.7070831919945726,0.07560583056314302,False,0.0004769019258641053
环境工程,74,9,0.12162162162162163,0.05510163893006959,2.2145944112362024,0.01991501824577446,True,0.00027570892589018586
协会,74,9,0.12162162162162163,0.05510163893006959,2.2145944112362024,0.01991501824577446,True,0.00027570892589018586
韶关,20,6,0.3,0.05510072636160224,5.462666214382632,0.0005440046861863088,True,7.451592591626646e-05
窗帘,75,9,0.12,0.05509959167598616,2.185066485753053,0.021561603834118235,True,0.0002794347221859992
芜湖,184,15,0.08152173913043478,0.05509937499768723,1.4844201669518025,0.14126004583304178,False,0.0006855465184296514
就业,39,7,0.1794871794871795,0.05509898098508495,3.268261837664823,0.004898978571212425,True,0.00014530605553671959
万家,130,12,0.09230769230769231,0.055098461618322644,1.6808203736561946,0.07848771840721985,False,0.00048435351845573193
赣州市,58,8,0.13793103448275862,0.055097238074347805,2.5115706732793712,0.013600537964511702,True,0.00021609618515717273
中国农业银行,40,7,0.175,0.055096931164178437,3.1865552917232023,0.005661185074341579,True,0.0001490318518325329
安徽省,367,25,0.0681198910081744,0.055096317478286756,1.2403874237926051,0.25193117303127277,False,0.0013673672405634895
服装,712,44,0.06179775280898876,0.055096018786363186,1.1252683213147745,0.41029091007234897,False,0.0026527669626190855
南京市,204,16,0.0784313725490196,0.05509560381453858,1.4281480299039562,0.16296981375498512,False,0.0007600624443459179
伟业,168,14,0.08333333333333333,0.05509499072493603,1.5174072817729534,0.12347182695459763,False,0.0006259337776966382
陕西省,259,19,0.07335907335907337,0.05509448723010897,1.3357871051900905,0.21672912372204822,False,0.0009649812406156506
货运,368,25,0.06793478260869565,0.055094292466526265,1.2370168057931685,0.2531651973341972,False,0.0013710930368593028
数据,114,11,0.09649122807017543,0.055094068019841284,1.7569979052107882,0.06144019222595979,False,0.0004247407777227188
永盛,60,8,0.13333333333333333,0.055093141610191854,2.4278516508367254,0.016492687642247532,True,0.00022354777774879936
城区,152,13,0.08552631578947369,0.05509060125445041,1.557339052345926,0.10627821760408661,False,0.000566321036963625
徐州,370,25,0.06756756756756757,0.055090242889536525,1.230330228464557,0.3025092306296596,False,0.0013785446294509293
日照,116,11,0.09482758620689655,0.05508998030115855,1.7267048378795677,0.06564012977701814,False,0.00043219237031434546
东营,98,10,0.10204081632653061,0.05508966920212786,1.8580497327832084,0.06945302544661335,False,0.0003651280369897056
烟草专卖局,44,7,0.1590909090909091,0.05508873340549548,2.896868447021093,0.009617581330472757,True,0.0001639350370157862
威海,153,13,0.08496732026143791,0.05508856032512253,1.547160365729286,0.10821566702143263,False,0.0005700468332594384
云海,26,6,0.23076923076923078,0.05508842063731347,4.202050934140487,0.0024326828714489666,True,9.68707036911464e-05
加盟店,26,6,0.23076923076923078,0.05508842063731347,4.202050934140487,0.0024326828714489666,True,9.68707036911464e-05
南山,45,7,0.15555555555555556,0.05508668434697544,2.8324935926428467,0.010860947511188858,True,0.00016766083331159952
交通运输,154,13,0.08441558441558442,0.055086519547008765,1.537113869847927,0.11027361435734677,False,0.0005737726295552517
师范大学,28,6,0.21428571428571427,0.05508431995057299,3.9019044388447375,0.0036230438296948344,True,0.00010432229628277304
期货,28,6,0.21428571428571427,0.05508431995057299,3.9019044388447375,0.0036230438296948344,True,0.00010432229628277304
物资供应,10,5,0.5,0.05508400403725898,9.104443690637721,9.966618775684522e-05,True,3.725796295813323e-05
建投,101,10,0.09900990099009901,0.05508353470002858,1.8028601367599448,0.07395073273520122,False,0.00037630542587714557
邢台市,83,9,0.10843373493975904,0.05508321911829706,1.9744576678491443,0.04758149477637183,True,0.0003092410925525058
济南,646,40,0.06191950464396285,0.05508278790216074,1.1274852867662812,0.4361970990122495,False,0.0024068644070954063
泉州,265,19,0.07169811320754717,0.05508229139380702,1.3055428688461637,0.22389931594908166,False,0.0009873360183905305
保温材料,29,6,0.20689655172413793,0.055082269836130245,3.767356009919057,0.004358506252605759,True,0.00010804809257858636
联华,48,7,0.14583333333333334,0.05508053808590481,2.6554627431026687,0.015286918304392669,True,0.00017883822219903948
扬州市,139,12,0.08633093525179857,0.055080081100415505,1.5719902775201822,0.1309961538965732,False,0.0005178856851180519
中心医院,139,12,0.08633093525179857,0.055080081100415505,1.5719902775201822,0.1309961538965732,False,0.0005178856851180519
商业,484,31,0.0640495867768595,0.055079984921625386,1.1662717124370634,0.3684673395313193,False,0.0018032854071736483
保障局,121,11,0.09090909090909091,0.05507976365774139,1.6553533982977675,0.10458966696189051,False,0.00045082135179341207
个体,1283,75,0.05845674201091192,0.05507966817077897,1.0644322319529682,0.58095807129758,False,0.004780196647528493
经济,430,28,0.06511627906976744,0.05507904319414446,1.1856949922690985,0.34016973416367224,False,0.0016020924071997289
美业,67,8,0.11940298507462686,0.05507880878139065,2.174195508211993,0.030091896405769928,True,0.0002496283518194926
宁海,49,7,0.14285714285714285,0.05507848963698775,2.6012696258964914,0.017011279639215414,True,0.0001825640184948528
智联,49,7,0.14285714285714285,0.05507848963698775,2.6012696258964914,0.017011279639215414,True,0.0001825640184948528
试验,31,6,0.1935483870967742,0.055078170065014566,3.524300783472666,0.006150890049172591,True,0.000115499685170213
全球,31,6,0.1935483870967742,0.055078170065014566,3.524300783472666,0.006150890049172591,True,0.000115499685170213
地铁,140,12,0.08571428571428572,0.055078039577611475,1.560761775537895,0.1325657116660583,False,0.0005216114814138652
黑龙江,249,18,0.07228915662650602,0.055077910140315774,1.3163051118994296,0.21137426404709833,False,0.0009277232776575174
商务,358,24,0.0670391061452514,0.05507778174050202,1.220707533940253,0.29630025492091594,False,0.0013338350739011695
蓝天,104,10,0.09615384615384616,0.05507740156399036,1.7508545558918696,0.07984781412398785,False,0.0003874828147645856
绿化,86,9,0.10465116279069768,0.05507708191741037,1.9055812375753372,0.05427090596349909,False,0.00032041848143994574
评估,86,9,0.10465116279069768,0.05507708191741037,1.9055812375753372,0.05427090596349909,False,0.00032041848143994574
北京市,431,28,0.06496519721577726,0.055077023493907425,1.1829439598044371,0.3411247806738962,False,0.001605818203495542
武汉市,304,21,0.06907894736842106,0.055076831258588484,1.2578507730486326,0.2577133837049088,False,0.00113264207392725
珠海,268,19,0.0708955223880597,0.05507619550020473,1.2909285830008708,0.22876553196323401,False,0.0009985134072779704
现代,141,12,0.0851063829787234,0.05507599820613841,1.5496925430872717,0.1342855981966256,False,0.0005253372777096785
门诊部,141,12,0.0851063829787234,0.05507599820613841,1.5496925430872717,0.1342855981966256,False,0.0005253372777096785
体育,486,31,0.06378600823045268,0.05507595358249865,1.1614722403694213,0.3701021168953088,False,0.0018107369997652748
响水,14,5,0.35714285714285715,0.05507579904594863,6.50317406474123,0.0006576495441836214,True,5.216114814138652e-05
社会,123,11,0.08943089430894309,0.05507567806133613,1.6284370828782915,0.10841026273693528,False,0.00045827294438503867
长春市,196,15,0.07653061224489796,0.055074918904123776,1.3935372995874062,0.20591484178554453,False,0.0007302560739794112
融资,69,8,0.11594202898550725,0.055074715057100064,2.1111753485536746,0.05537269106570673,False,0.00025707994441111925
齐鲁,51,7,0.13725490196078433,0.05507439319621135,2.4992590523319236,0.020862735600856587,True,0.00019001561108647946
滨州市,51,7,0.13725490196078433,0.05507439319621135,2.4992590523319236,0.020862735600856587,True,0.00019001561108647946
第五,142,12,0.08450704225352113,0.055073956985979486,1.5387792153190514,0.1361540065855391,False,0.0005290630740054918
临沂市,142,12,0.08450704225352113,0.055073956985979486,1.5387792153190514,0.1361540065855391,False,0.0005290630740054918
中国科学院,15,5,0.3333333333333333,0.05507374818003418,6.0696291270918135,0.0009419063384929909,True,5.588694443719984e-05
会议,15,5,0.3333333333333333,0.05507374818003418,6.0696291270918135,0.0009419063384929909,True,5.588694443719984e-05
徐州市,106,10,0.09433962264150944,0.055073313565329046,1.7178195642712681,0.08454075453972863,False,0.0003949344073562122
台州市,106,10,0.09433962264150944,0.055073313565329046,1.7178195642712681,0.08454075453972863,False,0.0003949344073562122
环球,88,9,0.10227272727272728,0.0550729912098604,1.8622725730849885,0.059447616347067286,False,0.0003278700740315724
舟山市,70,8,0.11428571428571428,0.055072668423145385,2.0810157007171934,0.056948515272380595,False,0.0002608057407069326
廊坊市,107,10,0.09345794392523364,0.055071269793556955,1.7017651758201346,0.08711196314569603,False,0.00039866020365202554
机电工程,107,10,0.09345794392523364,0.055071269793556955,1.7017651758201346,0.08711196314569603,False,0.00039866020365202554
石材,289,20,0.06920415224913495,0.05507042305438112,1.260130614621138,0.2992574163488597,False,0.0010767551294900502
宣城市,53,7,0.1320754716981132,0.05507029736473195,2.4049473899797755,0.02528112269279027,True,0.0001974672036781061
澜沧,35,6,0.17142857142857143,0.055069972353385496,3.12152355107579,0.011249222670228492,True,0.0001304028703534663
海螺,35,6,0.17142857142857143,0.055069972353385496,3.12152355107579,0.011249222670228492,True,0.0001304028703534663
龙飞,35,6,0.17142857142857143,0.055069972353385496,3.12152355107579,0.011249222670228492,True,0.0001304028703534663
柯桥,35,6,0.17142857142857143,0.055069972353385496,3.12152355107579,0.011249222670228492,True,0.0001304028703534663
废品收购,17,5,0.29411764705882354,0.055069646906381595,5.355555112139836,0.0017698641318781379,True,6.333853702882649e-05
深圳,1597,92,0.057608015028177834,0.0550692937697147,1.0489778579069133,0.6210207537361772,False,0.0059500966844138765
支公司,290,20,0.06896551724137931,0.055068393175057774,1.2557853366396856,0.30029494271811175,False,0.0010804809257858635
起重机械,36,6,0.16666666666666666,0.05506792330675438,3.0348145635459067,0.012885181408777865,True,0.00013412866664927963
欢乐,36,6,0.16666666666666666,0.05506792330675438,3.0348145635459067,0.012885181408777865,True,0.00013412866664927963
监狱,36,6,0.16666666666666666,0.05506792330675438,3.0348145635459067,0.012885181408777865,True,0.00013412866664927963
产业,254,18,0.07086614173228346,0.055067745876378076,1.2903935939486533,0.2682487330326913,False,0.000946352259136584
山镇,109,10,0.09174311926605505,0.05506718270504547,1.6705401267225177,0.09269731022033695,False,0.0004061117962436522
国家,91,9,0.0989010989010989,0.05506685628775867,1.8008789717744942,0.09926218760061759,False,0.00033904746291901235
保利,91,9,0.0989010989010989,0.05506685628775867,1.8008789717744942,0.09926218760061759,False,0.00033904746291901235
机械制造,200,15,0.075,0.055066771696640884,1.365666553595658,0.21213788594638563,False,0.0007451592591626645
采油厂,55,7,0.12727272727272726,0.05506620214241362,2.317494757616874,0.03029930264757207,True,0.00020491879626973275
经销部,164,13,0.07926829268292683,0.05506612007895156,1.4433874143693948,0.16863234491760862,False,0.000611030592513385
服饰,1399,81,0.057898498927805575,0.05506588429435991,1.0542672465213085,0.5975603577640596,False,0.005212389017842839
中国工商银行,37,6,0.16216216216216217,0.055065874412599664,2.9527925483149366,0.014680669526651115,True,0.00013785446294509293
玲玲,37,6,0.16216216216216217,0.055065874412599664,2.9527925483149366,0.014680669526651115,True,0.00013785446294509293
服务社,19,5,0.2631578947368421,0.05506554624351705,4.791812468756695,0.0030335997406007033,True,7.079012962045313e-05
单位,110,10,0.09090909090909091,0.05506513938827231,1.6553533982977675,0.13625168946538044,False,0.0004098375925394655
高新区,219,16,0.0730593607305936,0.05506506177265151,1.3303296716913564,0.23369115309272062,False,0.0008159493887831176
晋能,56,7,0.125,0.05506415475964738,2.2761109226594303,0.03304251371624342,True,0.00020864459256554607
事业,56,7,0.125,0.05506415475964738,2.2761109226594303,0.03304251371624342,True,0.00020864459256554607
中华,56,7,0.125,0.05506415475964738,2.2761109226594303,0.03304251371624342,True,0.00020864459256554607
安阳市,56,7,0.125,0.05506415475964738,2.2761109226594303,0.03304251371624342,True,0.00020864459256554607
吴中区,38,6,0.15789473684210525,0.05506382567090434,2.875087481254017,0.016642690582312398,True,0.00014158025924090626
童装,129,11,0.08527131782945736,0.05506342490794952,1.5526958232095338,0.1234566473940716,False,0.00048062772215991863
昆山市,111,10,0.09009009009009009,0.05506309622313169,1.6404403046194092,0.13788350373550928,False,0.00041356338883527885
公交,111,10,0.09009009009009009,0.05506309622313169,1.6404403046194092,0.13788350373550928,False,0.00041356338883527885
大学,202,15,0.07425742574257425,0.05506269899674209,1.3521451025699585,0.2159833369899626,False,0.0007526108517542911
时光,75,8,0.10666666666666667,0.055062437534599794,1.9422813206693805,0.06774208030002847,False,0.0002794347221859992
电气设备,57,7,0.12280701754385964,0.055062107529120455,2.2361791520864576,0.03594617951844198,True,0.0002123703888613594
橡塑,39,6,0.15384615384615385,0.05506177708165141,2.801367289426991,0.018777910947966936,True,0.00014530605553671959
唐山,148,12,0.08108108108108109,0.0550617128416809,1.4763962741574683,0.15037840415103,False,0.0005514178517803717
常熟,94,9,0.09574468085106383,0.05506072273231875,1.7434041109731806,0.10542077146169507,False,0.00035022485180645236
武义,40,6,0.15,0.05505972864482382,2.731333107191316,0.021092627278606713,True,0.0001490318518325329
福利彩票,40,6,0.15,0.05505972864482382,2.731333107191316,0.021092627278606713,True,0.0001490318518325329
靖江市,40,6,0.15,0.05505972864482382,2.731333107191316,0.021092627278606713,True,0.0001490318518325329
第九,40,6,0.15,0.05505972864482382,2.731333107191316,0.021092627278606713,True,0.0001490318518325329
泗县,22,5,0.22727272727272727,0.05505939639414933,4.138383495744418,0.005988356120693896,True,8.19675185078931e-05
南方,131,11,0.08396946564885496,0.05505934173498103,1.5289905434658768,0.17356087240376805,False,0.0004880793147515453
家具,676,41,0.060650887573964495,0.055059074934855845,1.1043851814087176,0.4990164366429766,False,0.002518638295969806
美睫,77,8,0.1038961038961039,0.05505834624343813,1.8918324551974486,0.07339527399690116,False,0.00028688631477762587
泰兴市,77,8,0.1038961038961039,0.05505834624343813,1.8918324551974486,0.07339527399690116,False,0.00028688631477762587
